ID,year,wave,state,area,juristiction,depth.allowed,species,start.date,end.date,daily.closures,bag.limit,agg.bag.limit,agg.bag.limit.wt,boat.limit,poss.limit,bonus.limit,min.size,tl.fl,min.size2,max.size,max.size2,bag.above.max,bag.above.max2,bag.below.min,mode,gear.restriction,other,comments,imputed
,2014,1,VA,9999,1,,Sheepshead,01/01/2014,02/28/2014,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2014,2,VA,9999,1,,Sheepshead,03/01/2014,04/30/2014,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2014,3,VA,9999,1,,Sheepshead,05/01/2014,06/30/2014,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2014,4,VA,9999,1,,Sheepshead,07/01/2014,08/31/2014,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2014,5,VA,9999,1,,Sheepshead,09/01/2014,10/31/2014,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2014,6,VA,9999,1,,Sheepshead,11/01/2014,12/31/2014,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2015,1,VA,9999,1,,Sheepshead,01/01/2015,02/28/2015,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2015,2,VA,9999,1,,Sheepshead,03/01/2015,04/30/2015,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2015,3,VA,9999,1,,Sheepshead,05/01/2015,06/30/2015,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2015,4,VA,9999,1,,Sheepshead,07/01/2015,08/31/2015,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2015,5,VA,9999,1,,Sheepshead,09/01/2015,10/31/2015,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2015,6,VA,9999,1,,Sheepshead,11/01/2015,12/31/2015,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2016,1,VA,9999,1,,Sheepshead,01/01/2016,02/29/2016,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2016,2,VA,9999,1,,Sheepshead,03/01/2016,04/30/2016,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2016,3,VA,9999,1,,Sheepshead,05/01/2016,06/30/2016,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2016,4,VA,9999,1,,Sheepshead,07/01/2016,08/31/2016,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2016,5,VA,9999,1,,Sheepshead,09/01/2016,10/31/2016,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2016,6,VA,9999,1,,Sheepshead,11/01/2016,12/31/2016,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2017,1,VA,9999,1,,Sheepshead,01/01/2017,02/28/2017,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2017,2,VA,9999,1,,Sheepshead,03/01/2017,04/30/2017,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2017,3,VA,9999,1,,Sheepshead,05/01/2017,06/30/2017,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2017,4,VA,9999,1,,Sheepshead,07/01/2017,08/31/2017,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2017,5,VA,9999,1,,Sheepshead,09/01/2017,10/31/2017,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2017,6,VA,9999,1,,Sheepshead,11/01/2017,12/31/2017,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2018,1,VA,9999,1,,Sheepshead,01/01/2018,02/28/2018,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2018,2,VA,9999,1,,Sheepshead,03/01/2018,04/30/2018,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2018,3,VA,9999,1,,Sheepshead,05/01/2018,06/30/2018,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2018,4,VA,9999,1,,Sheepshead,07/01/2018,08/31/2018,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2018,5,VA,9999,1,,Sheepshead,09/01/2018,10/31/2018,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2018,6,VA,9999,1,,Sheepshead,11/01/2018,12/31/2018,,4,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1996,1,NC,9999,1,,Sheepshead,01/01/1996,02/29/1996,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1996,2,NC,9999,1,,Sheepshead,03/01/1996,04/30/1996,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1996,3,NC,9999,1,,Sheepshead,05/01/1996,06/30/1996,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1996,4,NC,9999,1,,Sheepshead,07/01/1996,08/31/1996,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1996,5,NC,9999,1,,Sheepshead,09/01/1996,10/31/1996,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1996,6,NC,9999,1,,Sheepshead,11/01/1996,12/31/1996,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1997,1,NC,9999,1,,Sheepshead,01/01/1997,02/28/1997,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1997,2,NC,9999,1,,Sheepshead,03/01/1997,04/30/1997,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1997,3,NC,9999,1,,Sheepshead,05/01/1997,06/30/1997,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1997,4,NC,9999,1,,Sheepshead,07/01/1997,08/31/1997,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1997,5,NC,9999,1,,Sheepshead,09/01/1997,10/31/1997,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1997,6,NC,9999,1,,Sheepshead,11/01/1997,12/31/1997,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1998,1,NC,9999,1,,Sheepshead,01/01/1998,02/28/1998,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1998,2,NC,9999,1,,Sheepshead,03/01/1998,04/30/1998,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1998,3,NC,9999,1,,Sheepshead,05/01/1998,06/30/1998,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1998,4,NC,9999,1,,Sheepshead,07/01/1998,08/31/1998,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1998,5,NC,9999,1,,Sheepshead,09/01/1998,10/31/1998,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1998,6,NC,9999,1,,Sheepshead,11/01/1998,12/31/1998,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1999,1,NC,9999,1,,Sheepshead,01/01/1999,02/28/1999,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1999,2,NC,9999,1,,Sheepshead,03/01/1999,04/30/1999,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1999,3,NC,9999,1,,Sheepshead,05/01/1999,05/23/1999,,9999,9999,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1999,3,NC,9999,1,,Sheepshead,05/24/1999,06/30/1999,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1999,4,NC,9999,1,,Sheepshead,07/01/1999,08/31/1999,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1999,5,NC,9999,1,,Sheepshead,09/01/1999,10/31/1999,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,1999,6,NC,9999,1,,Sheepshead,11/01/1999,12/31/1999,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2000,1,NC,9999,1,,Sheepshead,01/01/2000,02/29/2000,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2000,2,NC,9999,1,,Sheepshead,03/01/2000,04/30/2000,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2000,3,NC,9999,1,,Sheepshead,05/01/2000,06/30/2000,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2000,4,NC,9999,1,,Sheepshead,07/01/2000,08/31/2000,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2000,5,NC,9999,1,,Sheepshead,09/01/2000,10/31/2000,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2000,6,NC,9999,1,,Sheepshead,11/01/2000,12/31/2000,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2001,1,NC,9999,1,,Sheepshead,01/01/2001,02/28/2001,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2001,2,NC,9999,1,,Sheepshead,03/01/2001,04/30/2001,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2001,3,NC,9999,1,,Sheepshead,05/01/2001,06/30/2001,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2001,4,NC,9999,1,,Sheepshead,07/01/2001,08/31/2001,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
,2001,5,NC,9999,1,,Sheepshead,09/01/2001,10/31/2001,,20,20,9999,9999,9999,,0,0,0,9999,9999,0,0,0,0,0,0,,0
