ID,year,wave,state,area,juristiction,depth.allowed,species,start.date,end.date,daily.closures,bag.limit,agg.bag.limit,agg.bag.limit.wt,boat.limit,poss.limit,bonus.limit,min.size,min.size2,max.size,max.size2,bag.above.max,bag.above.max2,bag.below.min,mode,gear.restriction,other,Comments,imputed
,2000,4,MA,9999,1,9999,Summer Flounder,07/01/2000,08/31/2000,,8,9999,9999,,9999,,15.5,,9999,,9999,,9999,0,0,0,,0
,2000,5,MA,9999,1,9999,Summer Flounder,09/01/2000,10/02/2000,,8,9999,9999,,9999,,15.5,,9999,,9999,,9999,0,0,0,,0
,2000,5,MA,9999,1,9999,Summer Flounder,10/03/2000,10/31/2000,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2000,6,MA,9999,1,9999,Summer Flounder,11/01/2000,12/31/2000,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2001,1,MA,9999,1,9999,Summer Flounder,01/01/2001,02/28/2001,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2001,2,MA,9999,1,9999,Summer Flounder,03/01/2001,04/30/2001,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2001,3,MA,9999,1,9999,Summer Flounder,05/01/2001,05/25/2001,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2001,3,MA,9999,1,9999,Summer Flounder,05/26/2001,06/30/2001,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2001,4,MA,9999,1,9999,Summer Flounder,07/01/2001,08/31/2001,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2001,5,MA,9999,1,9999,Summer Flounder,09/01/2001,09/05/2001,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2001,5,MA,9999,1,9999,Summer Flounder,09/06/2001,10/31/2001,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2001,6,MA,9999,1,9999,Summer Flounder,11/01/2001,12/31/2001,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2002,1,MA,9999,1,9999,Summer Flounder,01/01/2002,02/28/2002,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2002,2,MA,9999,1,9999,Summer Flounder,03/01/2002,04/30/2002,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2002,3,MA,9999,1,9999,Summer Flounder,05/01/2002,06/30/2002,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2002,4,MA,9999,1,9999,Summer Flounder,07/01/2002,08/31/2002,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2002,5,MA,9999,1,9999,Summer Flounder,09/01/2002,10/31/2002,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2002,6,MA,9999,1,9999,Summer Flounder,11/01/2002,12/31/2002,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2003,1,MA,9999,1,9999,Summer Flounder,01/01/2003,02/28/2003,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2003,2,MA,9999,1,9999,Summer Flounder,03/01/2003,04/30/2003,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2003,3,MA,9999,1,9999,Summer Flounder,05/01/2003,06/30/2003,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2003,4,MA,9999,1,9999,Summer Flounder,07/01/2003,08/31/2003,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2003,5,MA,9999,1,9999,Summer Flounder,09/01/2003,10/31/2003,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2003,6,MA,9999,1,9999,Summer Flounder,11/01/2003,12/31/2003,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2004,1,MA,9999,1,9999,Summer Flounder,01/01/2004,02/29/2004,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2004,2,MA,9999,1,9999,Summer Flounder,03/01/2004,04/30/2004,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2004,3,MA,9999,1,9999,Summer Flounder,05/01/2004,06/30/2004,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2004,4,MA,9999,1,9999,Summer Flounder,07/01/2004,08/31/2004,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2004,5,MA,9999,1,9999,Summer Flounder,09/01/2004,10/31/2004,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2004,6,MA,9999,1,9999,Summer Flounder,11/01/2004,12/31/2004,,7,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2005,1,MA,9999,1,9999,Summer Flounder,01/01/2005,02/28/2005,,7,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2005,2,MA,9999,1,9999,Summer Flounder,03/01/2005,04/30/2005,,7,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2005,3,MA,9999,1,9999,Summer Flounder,05/01/2005,06/30/2005,,7,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2005,4,MA,9999,1,9999,Summer Flounder,07/01/2005,08/31/2005,,7,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2005,5,MA,9999,1,9999,Summer Flounder,09/01/2005,10/31/2005,,7,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2005,6,MA,9999,1,9999,Summer Flounder,11/01/2005,12/31/2005,,7,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2006,1,MA,9999,1,9999,Summer Flounder,01/01/2006,02/28/2006,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2006,2,MA,9999,1,9999,Summer Flounder,03/01/2006,04/30/2006,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2006,3,MA,9999,1,9999,Summer Flounder,05/01/2006,05/09/2006,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2006,3,MA,9999,1,9999,Summer Flounder,05/10/2006,06/30/2006,,5,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2006,4,MA,9999,1,9999,Summer Flounder,07/01/2006,08/15/2006,,5,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2006,4,MA,9999,1,9999,Summer Flounder,08/16/2006,08/31/2006,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2006,5,MA,9999,1,9999,Summer Flounder,09/01/2006,10/31/2006,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2006,6,MA,9999,1,9999,Summer Flounder,11/01/2006,12/31/2006,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2007,1,MA,9999,1,9999,Summer Flounder,01/01/2007,02/28/2007,,7,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2007,2,MA,9999,1,9999,Summer Flounder,03/01/2007,04/30/2007,,7,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2007,3,MA,9999,1,9999,Summer Flounder,05/01/2007,06/30/2007,,7,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2007,4,MA,9999,1,9999,Summer Flounder,07/01/2007,08/31/2007,,7,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2007,5,MA,9999,1,9999,Summer Flounder,09/01/2007,10/31/2007,,7,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2007,6,MA,9999,1,9999,Summer Flounder,11/01/2007,12/31/2007,,7,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2008,1,MA,9999,1,9999,Summer Flounder,01/01/2008,02/29/2008,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2008,2,MA,9999,1,9999,Summer Flounder,03/01/2008,04/30/2008,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2008,3,MA,9999,1,9999,Summer Flounder,05/01/2008,06/09/2008,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2008,3,MA,9999,1,9999,Summer Flounder,06/10/2008,06/30/2008,,5,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2008,4,MA,9999,1,9999,Summer Flounder,07/01/2008,08/15/2008,,5,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2008,4,MA,9999,1,9999,Summer Flounder,08/16/2008,08/31/2008,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2008,5,MA,9999,1,9999,Summer Flounder,09/01/2008,10/31/2008,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2008,6,MA,9999,1,9999,Summer Flounder,11/01/2008,12/31/2008,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2009,1,MA,9999,1,9999,Summer Flounder,01/01/2009,02/28/2009,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2009,2,MA,9999,1,9999,Summer Flounder,03/01/2009,04/30/2009,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2009,3,MA,9999,1,9999,Summer Flounder,05/01/2009,06/30/2009,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2009,4,MA,9999,1,9999,Summer Flounder,07/01/2009,08/13/2009,,5,9999,9999,,9999,,18.5,,9999,,9999,,9999,0,0,0,,0
,2009,4,MA,9999,1,9999,Summer Flounder,08/14/2009,08/31/2009,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2009,5,MA,9999,1,9999,Summer Flounder,09/01/2009,10/31/2009,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2009,6,MA,9999,1,9999,Summer Flounder,11/01/2009,12/31/2009,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2010,1,MA,9999,1,9999,Summer Flounder,01/01/2010,02/28/2010,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2010,2,MA,9999,1,9999,Summer Flounder,03/01/2010,04/30/2010,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2010,3,MA,9999,1,9999,Summer Flounder,05/01/2010,05/21/2010,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2010,3,MA,9999,1,9999,Summer Flounder,05/22/2010,06/30/2010,,5,9999,9999,,9999,,18.5,,9999,,9999,,9999,0,0,0,,0
,2010,4,MA,9999,1,9999,Summer Flounder,07/01/2010,08/31/2010,,5,9999,9999,,9999,,18.5,,9999,,9999,,9999,0,0,0,,0
,2010,5,MA,9999,1,9999,Summer Flounder,09/01/2010,09/06/2010,,5,9999,9999,,9999,,18.5,,9999,,9999,,9999,0,0,0,,0
,2010,5,MA,9999,1,9999,Summer Flounder,09/07/2010,10/31/2010,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2010,6,MA,9999,1,9999,Summer Flounder,11/01/2010,12/31/2010,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2011,1,MA,9999,1,9999,Summer Flounder,01/01/2011,02/28/2011,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2011,2,MA,9999,1,9999,Summer Flounder,03/01/2011,04/30/2011,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2011,3,MA,9999,1,9999,Summer Flounder,05/01/2011,05/21/2011,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2011,3,MA,9999,1,9999,Summer Flounder,05/22/2011,06/30/2011,,5,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2011,4,MA,9999,1,9999,Summer Flounder,07/01/2011,08/31/2011,,5,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2011,5,MA,9999,1,9999,Summer Flounder,09/01/2011,09/30/2011,,5,9999,9999,,9999,,17.5,,9999,,9999,,9999,0,0,0,,0
,2011,5,MA,9999,1,9999,Summer Flounder,10/01/2011,10/31/2011,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2011,6,MA,9999,1,9999,Summer Flounder,11/01/2011,12/31/2011,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2012,1,MA,9999,1,9999,Summer Flounder,01/01/2012,02/29/2012,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2012,2,MA,9999,1,9999,Summer Flounder,03/01/2012,04/30/2012,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2012,3,MA,9999,1,9999,Summer Flounder,05/01/2012,05/21/2012,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2012,3,MA,9999,1,9999,Summer Flounder,05/22/2012,06/30/2012,,5,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2012,4,MA,9999,1,9999,Summer Flounder,07/01/2012,08/31/2012,,5,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2012,5,MA,9999,1,9999,Summer Flounder,09/01/2012,09/30/2012,,5,9999,9999,,9999,,16.5,,9999,,9999,,9999,0,0,0,,0
,2012,5,MA,9999,1,9999,Summer Flounder,10/01/2012,10/31/2012,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2012,6,MA,9999,1,9999,Summer Flounder,11/01/2012,12/31/2012,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2013,1,MA,9999,1,9999,Summer Flounder,01/01/2013,02/28/2013,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2013,2,MA,9999,1,9999,Summer Flounder,03/01/2013,04/30/2013,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2013,3,MA,9999,1,9999,Summer Flounder,05/01/2013,05/21/2013,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2013,3,MA,9999,1,9999,Summer Flounder,05/22/2013,06/30/2013,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2013,4,MA,9999,1,9999,Summer Flounder,07/01/2013,08/31/2013,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2013,5,MA,9999,1,9999,Summer Flounder,09/01/2013,09/30/2013,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2013,5,MA,9999,1,9999,Summer Flounder,10/01/2013,10/31/2013,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2013,6,MA,9999,1,9999,Summer Flounder,11/01/2013,12/31/2013,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2014,1,MA,9999,1,9999,Summer Flounder,01/01/2014,02/28/2014,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2014,2,MA,9999,1,9999,Summer Flounder,03/01/2014,04/30/2014,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2014,3,MA,9999,1,9999,Summer Flounder,05/01/2014,05/21/2014,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2014,3,MA,9999,1,9999,Summer Flounder,05/22/2014,06/30/2014,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2014,4,MA,9999,1,9999,Summer Flounder,07/01/2014,08/31/2014,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2014,5,MA,9999,1,9999,Summer Flounder,09/01/2014,09/30/2014,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2014,5,MA,9999,1,9999,Summer Flounder,10/01/2014,10/31/2014,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2014,6,MA,9999,1,9999,Summer Flounder,11/01/2014,12/31/2014,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2015,1,MA,9999,1,9999,Summer Flounder,01/01/2015,02/28/2015,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2015,2,MA,9999,1,9999,Summer Flounder,03/01/2015,04/30/2015,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2015,3,MA,9999,1,9999,Summer Flounder,05/01/2015,05/21/2015,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2015,3,MA,9999,1,9999,Summer Flounder,05/22/2015,06/30/2015,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2015,4,MA,9999,1,9999,Summer Flounder,07/01/2015,08/31/2015,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2015,5,MA,9999,1,9999,Summer Flounder,09/01/2015,09/23/2015,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2015,5,MA,9999,1,9999,Summer Flounder,09/24/2015,10/31/2015,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2015,6,MA,9999,1,9999,Summer Flounder,11/01/2015,12/31/2015,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,1,MA,9999,1,9999,Summer Flounder,01/01/2016,02/29/2016,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,2,MA,9999,1,9999,Summer Flounder,03/01/2016,04/30/2016,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,3,MA,9999,1,9999,Summer Flounder,05/01/2016,05/21/2016,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,3,MA,9999,1,9999,Summer Flounder,05/22/2016,06/30/2016,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2016,4,MA,9999,1,9999,Summer Flounder,07/01/2016,08/31/2016,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2016,5,MA,9999,1,9999,Summer Flounder,09/01/2016,09/23/2016,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2016,5,MA,9999,1,9999,Summer Flounder,09/24/2016,10/31/2016,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,6,MA,9999,1,9999,Summer Flounder,11/01/2016,12/31/2016,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,1,MA,9999,1,9999,Summer Flounder,01/01/2017,02/28/2017,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,2,MA,9999,1,9999,Summer Flounder,03/01/2017,04/30/2017,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,3,MA,9999,1,9999,Summer Flounder,05/01/2017,05/21/2017,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,3,MA,9999,1,9999,Summer Flounder,05/22/2017,06/30/2017,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2017,4,MA,9999,1,9999,Summer Flounder,07/01/2017,08/31/2017,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2017,5,MA,9999,1,9999,Summer Flounder,09/01/2017,09/23/2017,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2017,5,MA,9999,1,9999,Summer Flounder,09/24/2017,10/31/2017,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,6,MA,9999,1,9999,Summer Flounder,11/01/2017,12/31/2017,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,1,MA,9999,1,9999,Summer Flounder,01/01/2018,02/28/2018,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,2,MA,9999,1,9999,Summer Flounder,03/01/2018,04/30/2018,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,3,MA,9999,1,9999,Summer Flounder,05/01/2018,05/21/2018,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2018,3,MA,9999,1,9999,Summer Flounder,05/22/2018,06/30/2018,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2018,4,MA,9999,1,9999,Summer Flounder,07/01/2018,08/31/2018,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2018,5,MA,9999,1,9999,Summer Flounder,09/01/2018,09/23/2018,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2018,5,MA,9999,1,9999,Summer Flounder,09/24/2018,10/31/2018,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,6,MA,9999,1,9999,Summer Flounder,11/01/2018,12/31/2018,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1999,1,RI,9999,1,9999,Summer Flounder,01/01/1999,02/28/1999,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1999,2,RI,9999,1,9999,Summer Flounder,03/01/1999,04/30/1999,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1999,3,RI,9999,1,9999,Summer Flounder,05/01/1999,05/28/1999,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1999,3,RI,9999,1,9999,Summer Flounder,05/29/1999,06/30/1999,,8,9999,9999,,9999,,15,,9999,,9999,,9999,0,0,0,,0
,1999,4,RI,9999,1,9999,Summer Flounder,07/01/1999,08/31/1999,,8,9999,9999,,9999,,15,,9999,,9999,,9999,0,0,0,,0
,1999,5,RI,9999,1,9999,Summer Flounder,09/01/1999,09/11/1999,,8,9999,9999,,9999,,15,,9999,,9999,,9999,0,0,0,,0
,1999,5,RI,9999,1,9999,Summer Flounder,09/12/1999,10/31/1999,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1999,6,RI,9999,1,9999,Summer Flounder,11/01/1999,12/31/1999,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2000,1,RI,9999,1,9999,Summer Flounder,01/01/2000,02/29/2000,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2000,2,RI,9999,1,9999,Summer Flounder,03/01/2000,04/30/2000,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2000,3,RI,9999,1,9999,Summer Flounder,05/01/2000,05/09/2000,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2000,3,RI,9999,1,9999,Summer Flounder,05/10/2000,06/30/2000,,8,9999,9999,,9999,,15.5,,9999,,9999,,9999,0,0,0,,0
,2000,4,RI,9999,1,9999,Summer Flounder,07/01/2000,08/31/2000,,8,9999,9999,,9999,,15.5,,9999,,9999,,9999,0,0,0,,0
