ID,year,wave,state,area,juristiction,depth.allowed,species,start.date,end.date,daily.closures,bag.limit,agg.bag.limit,agg.bag.limit.wt,boat.limit,poss.limit,bonus.limit,min.size,min.size2,max.size,max.size2,bag.above.max,bag.above.max2,bag.below.min,mode,gear.restriction,other,Comments,imputed
,1996,4,FL,9999,1,9999,Southern_Flounder,07/01/1996,08/31/1996,,10,9999,,,9999,,12,,,,,,,,,,,
,1996,5,FL,9999,1,9999,Southern_Flounder,09/01/1996,10/31/1996,,10,9999,,,9999,,12,,,,,,,,,,,
,1996,6,FL,9999,1,9999,Southern_Flounder,11/01/1996,12/31/1996,,10,9999,,,9999,,12,,,,,,,,,,,
,1997,1,FL,9999,1,9999,Southern_Flounder,01/01/1997,02/28/1997,,10,9999,,,9999,,12,,,,,,,,,,,
,1997,2,FL,9999,1,9999,Southern_Flounder,03/01/1997,04/30/1997,,10,9999,,,9999,,12,,,,,,,,,,,
,1997,3,FL,9999,1,9999,Southern_Flounder,05/01/1997,06/30/1997,,10,9999,,,9999,,12,,,,,,,,,,,
,1997,4,FL,9999,1,9999,Southern_Flounder,07/01/1997,08/31/1997,,10,9999,,,9999,,12,,,,,,,,,,,
,1997,5,FL,9999,1,9999,Southern_Flounder,09/01/1997,10/31/1997,,10,9999,,,9999,,12,,,,,,,,,,,
,1997,6,FL,9999,1,9999,Southern_Flounder,11/01/1997,12/31/1997,,10,9999,,,9999,,12,,,,,,,,,,,
,1998,1,FL,9999,1,9999,Southern_Flounder,01/01/1998,02/28/1998,,10,9999,,,9999,,12,,,,,,,,,,,
