ID,year,wave,state,area,juristiction,depth.allowed,species,start.date,end.date,daily.closures,bag.limit,agg.bag.limit,agg.bag.limit.wt,boat.limit,poss.limit,bonus.limit,min.size,min.size2,max.size,max.size2,bag.above.max,bag.above.max.size2,bag.below.min,mode,gear.restriction,other,Comments,imputed
,2015,3,MA,9999,1,9999,Summer Flounder,05/01/15,05/21/15,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2015,3,MA,9999,1,9999,Summer Flounder,05/22/15,06/30/15,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2015,4,MA,9999,1,9999,Summer Flounder,07/01/15,08/31/15,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2015,5,MA,9999,1,9999,Summer Flounder,09/01/15,09/23/15,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2015,5,MA,9999,1,9999,Summer Flounder,09/24/15,10/31/15,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2015,6,MA,9999,1,9999,Summer Flounder,11/01/15,12/31/15,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,1,MA,9999,1,9999,Summer Flounder,01/01/16,02/29/16,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,2,MA,9999,1,9999,Summer Flounder,03/01/16,04/30/16,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,3,MA,9999,1,9999,Summer Flounder,05/01/16,05/21/16,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,3,MA,9999,1,9999,Summer Flounder,05/22/16,06/30/16,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2016,4,MA,9999,1,9999,Summer Flounder,07/01/16,08/31/16,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2016,5,MA,9999,1,9999,Summer Flounder,09/01/16,09/23/16,,5,9999,9999,,9999,,16,,9999,,9999,,9999,0,0,0,,0
,2016,5,MA,9999,1,9999,Summer Flounder,09/24/16,10/31/16,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,6,MA,9999,1,9999,Summer Flounder,11/01/16,12/31/16,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,1,MA,9999,1,9999,Summer Flounder,01/01/17,02/28/17,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,2,MA,9999,1,9999,Summer Flounder,03/01/17,04/30/17,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,3,MA,9999,1,9999,Summer Flounder,05/01/17,05/21/17,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,3,MA,9999,1,9999,Summer Flounder,05/22/17,06/30/17,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2017,4,MA,9999,1,9999,Summer Flounder,07/01/17,08/31/17,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2017,5,MA,9999,1,9999,Summer Flounder,09/01/17,09/23/17,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2017,5,MA,9999,1,9999,Summer Flounder,09/24/17,10/31/17,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,6,MA,9999,1,9999,Summer Flounder,11/01/17,12/31/17,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,1,MA,9999,1,9999,Summer Flounder,01/01/18,02/28/18,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,2,MA,9999,1,9999,Summer Flounder,03/01/18,04/30/18,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,3,MA,9999,1,9999,Summer Flounder,05/01/18,05/21/18,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2018,3,MA,9999,1,9999,Summer Flounder,05/22/18,06/30/18,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2018,4,MA,9999,1,9999,Summer Flounder,07/01/18,08/31/18,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2018,5,MA,9999,1,9999,Summer Flounder,09/01/18,09/23/18,,4,9999,9999,,9999,,17,,9999,,9999,,9999,0,0,0,,0
,2018,5,MA,9999,1,9999,Summer Flounder,09/24/18,10/31/18,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,6,MA,9999,1,9999,Summer Flounder,11/01/18,12/31/18,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1996,1,RI,,,,,01/01/96,02/29/96,,,,,,,,,,,,,,,,,,,
,1996,2,RI,,,,,03/01/96,04/30/96,,,,,,,,,,,,,,,,,,,
,1996,3,RI,,,,,05/01/96,06/30/96,,,,,,,,,,,,,,,,,,,
,1996,4,RI,,,,,07/01/96,08/31/96,,,,,,,,,,,,,,,,,,,
,1996,5,RI,,,,,09/01/96,10/31/96,,,,,,,,,,,,,,,,,,,
,1996,6,RI,,,,,11/01/96,12/31/96,,,,,,,,,,,,,,,,,,,
,1997,1,RI,,,,,01/01/97,02/28/97,,,,,,,,,,,,,,,,,,,
,1997,2,RI,,,,,03/01/97,04/30/97,,,,,,,,,,,,,,,,,,,
,1997,3,RI,,,,,05/01/97,06/30/97,,,,,,,,,,,,,,,,,,,
,1997,4,RI,,,,,07/01/97,08/31/97,,,,,,,,,,,,,,,,,,,
,1997,5,RI,,,,,09/01/97,10/31/97,,,,,,,,,,,,,,,,,,,
,1997,6,RI,,,,,11/01/97,12/31/97,,,,,,,,,,,,,,,,,,,
,1998,1,RI,,,,,01/01/98,02/28/98,,,,,,,,,,,,,,,,,,,
,1998,2,RI,,,,,03/01/98,04/30/98,,,,,,,,,,,,,,,,,,,
,1998,3,RI,,,,,05/01/98,06/30/98,,,,,,,,,,,,,,,,,,,
,1998,4,RI,,,,,07/01/98,08/31/98,,,,,,,,,,,,,,,,,,,
,1998,5,RI,,,,,09/01/98,10/31/98,,,,,,,,,,,,,,,,,,,
,1998,6,RI,,,,,11/01/98,12/31/98,,,,,,,,,,,,,,,,,,,
,1999,1,RI,9999,1,9999,Summer Flounder,01/01/99,02/28/99,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1999,2,RI,9999,1,9999,Summer Flounder,03/01/99,04/30/99,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1999,3,RI,9999,1,9999,Summer Flounder,05/01/99,05/28/99,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1999,3,RI,9999,1,9999,Summer Flounder,05/29/99,06/30/99,,8,9999,9999,,9999,,15,,9999,,9999,,9999,0,0,0,,0
,1999,4,RI,9999,1,9999,Summer Flounder,07/01/99,08/31/99,,8,9999,9999,,9999,,15,,9999,,9999,,9999,0,0,0,,0
,1999,5,RI,9999,1,9999,Summer Flounder,09/01/99,09/11/99,,8,9999,9999,,9999,,15,,9999,,9999,,9999,0,0,0,,0
,1999,5,RI,9999,1,9999,Summer Flounder,09/12/99,10/31/99,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
